cov_RPM,BRITE,sample,type,species
0,Biosynthesis_of_vancomycin_group_antibiotics,SBBP1_POLLEN_allbrites,POLLEN,SB
0,Biosynthesis_of_vancomycin_group_antibiotics,SBBP4_POLLEN_allbrites,POLLEN,SB
24.7,Biosynthesis_of_vancomycin_group_antibiotics,SDBP3_POLLEN_allbrites,POLLEN,SD
35.79,Biosynthesis_of_vancomycin_group_antibiotics,SDBP4_POLLEN_allbrites,POLLEN,SD
1661.97,Biosynthesis_of_various_antibiotics,SBBP1_POLLEN_allbrites,POLLEN,SB
1388.81,Biosynthesis_of_various_antibiotics,SBBP4_POLLEN_allbrites,POLLEN,SB
843.6,Biosynthesis_of_various_antibiotics,SDBP3_POLLEN_allbrites,POLLEN,SD
686.91,Biosynthesis_of_various_antibiotics,SDBP4_POLLEN_allbrites,POLLEN,SD
0,Biosynthesis_of_various_other_secondary_metabolites,SBBP1_POLLEN_allbrites,POLLEN,SB
0,Biosynthesis_of_various_other_secondary_metabolites,SBBP4_POLLEN_allbrites,POLLEN,SB
0,Biosynthesis_of_various_other_secondary_metabolites,SDBP3_POLLEN_allbrites,POLLEN,SD
18.64,Biosynthesis_of_various_other_secondary_metabolites,SDBP4_POLLEN_allbrites,POLLEN,SD
965.24,Biosynthesis_of_various_plant_secondary_metabolites,SBBP1_POLLEN_allbrites,POLLEN,SB
1050,Biosynthesis_of_various_plant_secondary_metabolites,SBBP4_POLLEN_allbrites,POLLEN,SB
955.94,Biosynthesis_of_various_plant_secondary_metabolites,SDBP3_POLLEN_allbrites,POLLEN,SD
1096.39,Biosynthesis_of_various_plant_secondary_metabolites,SDBP4_POLLEN_allbrites,POLLEN,SD
3373.14,Biotin_metabolism,SBBP1_POLLEN_allbrites,POLLEN,SB
4544.3,Biotin_metabolism,SBBP4_POLLEN_allbrites,POLLEN,SB
3939.44,Biotin_metabolism,SDBP3_POLLEN_allbrites,POLLEN,SD
3790.54,Biotin_metabolism,SDBP4_POLLEN_allbrites,POLLEN,SD
0,Bladder_cancer,SBBP1_POLLEN_allbrites,POLLEN,SB
0,Bladder_cancer,SBBP4_POLLEN_allbrites,POLLEN,SB
0,Bladder_cancer,SDBP3_POLLEN_allbrites,POLLEN,SD
0,Bladder_cancer,SDBP4_POLLEN_allbrites,POLLEN,SD
2858.32,Butanoate_metabolism,SBBP1_POLLEN_allbrites,POLLEN,SB
1354.04,Butanoate_metabolism,SBBP4_POLLEN_allbrites,POLLEN,SB
1985.63,Butanoate_metabolism,SDBP3_POLLEN_allbrites,POLLEN,SD
1918.85,Butanoate_metabolism,SDBP4_POLLEN_allbrites,POLLEN,SD
149.24,C5-Branched_dibasic_acid_metabolism,SBBP1_POLLEN_allbrites,POLLEN,SB
322.01,C5-Branched_dibasic_acid_metabolism,SBBP4_POLLEN_allbrites,POLLEN,SB
163.24,C5-Branched_dibasic_acid_metabolism,SDBP3_POLLEN_allbrites,POLLEN,SD
472.85,C5-Branched_dibasic_acid_metabolism,SDBP4_POLLEN_allbrites,POLLEN,SD
0,Caffeine_metabolism,SBBP1_POLLEN_allbrites,POLLEN,SB
0,Caffeine_metabolism,SBBP4_POLLEN_allbrites,POLLEN,SB
0,Caffeine_metabolism,SDBP3_POLLEN_allbrites,POLLEN,SD
0,Caffeine_metabolism,SDBP4_POLLEN_allbrites,POLLEN,SD
12.7,Calcium_signaling_pathway,SBBP1_POLLEN_allbrites,POLLEN,SB
52.97,Calcium_signaling_pathway,SBBP4_POLLEN_allbrites,POLLEN,SB
0,Calcium_signaling_pathway,SDBP3_POLLEN_allbrites,POLLEN,SD
9.83,Calcium_signaling_pathway,SDBP4_POLLEN_allbrites,POLLEN,SD
0,cAMP_signaling_pathway,SBBP1_POLLEN_allbrites,POLLEN,SB
0,cAMP_signaling_pathway,SBBP4_POLLEN_allbrites,POLLEN,SB
0,cAMP_signaling_pathway,SDBP3_POLLEN_allbrites,POLLEN,SD
13.34,cAMP_signaling_pathway,SDBP4_POLLEN_allbrites,POLLEN,SD
6106.31,Cancer:_overview,SBBP1_POLLEN_allbrites,POLLEN,SB
3688.17,Cancer:_overview,SBBP4_POLLEN_allbrites,POLLEN,SB
5054.45,Cancer:_overview,SDBP3_POLLEN_allbrites,POLLEN,SD
4433.69,Cancer:_overview,SDBP4_POLLEN_allbrites,POLLEN,SD
58.55,Cancer:_specific_types,SBBP1_POLLEN_allbrites,POLLEN,SB
183.17,Cancer:_specific_types,SBBP4_POLLEN_allbrites,POLLEN,SB
0,Cancer:_specific_types,SDBP3_POLLEN_allbrites,POLLEN,SD
231.34,Cancer:_specific_types,SDBP4_POLLEN_allbrites,POLLEN,SD
8.77,Caprolactam_degradation,SBBP1_POLLEN_allbrites,POLLEN,SB
34.02,Caprolactam_degradation,SBBP4_POLLEN_allbrites,POLLEN,SB
22.24,Caprolactam_degradation,SDBP3_POLLEN_allbrites,POLLEN,SD
35.75,Caprolactam_degradation,SDBP4_POLLEN_allbrites,POLLEN,SD
15.97,Carbapenem_biosynthesis,SBBP1_POLLEN_allbrites,POLLEN,SB
0,Carbapenem_biosynthesis,SBBP4_POLLEN_allbrites,POLLEN,SB
20.82,Carbapenem_biosynthesis,SDBP3_POLLEN_allbrites,POLLEN,SD
29.93,Carbapenem_biosynthesis,SDBP4_POLLEN_allbrites,POLLEN,SD
0,Carbohydrate_digestion_and_absorption,SBBP1_POLLEN_allbrites,POLLEN,SB
0,Carbohydrate_digestion_and_absorption,SBBP4_POLLEN_allbrites,POLLEN,SB
0,Carbohydrate_digestion_and_absorption,SDBP3_POLLEN_allbrites,POLLEN,SD
0,Carbohydrate_digestion_and_absorption,SDBP4_POLLEN_allbrites,POLLEN,SD
36948.15,Carbohydrate_metabolism,SBBP1_POLLEN_allbrites,POLLEN,SB
32254.54,Carbohydrate_metabolism,SBBP4_POLLEN_allbrites,POLLEN,SB
35757.73,Carbohydrate_metabolism,SDBP3_POLLEN_allbrites,POLLEN,SD
31514.85,Carbohydrate_metabolism,SDBP4_POLLEN_allbrites,POLLEN,SD
2653.26,Carbon_fixation_by_Calvin_cycle,SBBP1_POLLEN_allbrites,POLLEN,SB
3723.06,Carbon_fixation_by_Calvin_cycle,SBBP4_POLLEN_allbrites,POLLEN,SB
2721.85,Carbon_fixation_by_Calvin_cycle,SDBP3_POLLEN_allbrites,POLLEN,SD
2772.32,Carbon_fixation_by_Calvin_cycle,SDBP4_POLLEN_allbrites,POLLEN,SD
9.09,Cardiac_muscle_contraction,SBBP1_POLLEN_allbrites,POLLEN,SB
57.78,Cardiac_muscle_contraction,SBBP4_POLLEN_allbrites,POLLEN,SB
0,Cardiac_muscle_contraction,SDBP3_POLLEN_allbrites,POLLEN,SD
29.82,Cardiac_muscle_contraction,SDBP4_POLLEN_allbrites,POLLEN,SD
5761.98,Cardiovascular_disease,SBBP1_POLLEN_allbrites,POLLEN,SB
5523.08,Cardiovascular_disease,SBBP4_POLLEN_allbrites,POLLEN,SB
6306.63,Cardiovascular_disease,SDBP3_POLLEN_allbrites,POLLEN,SD
5869.02,Cardiovascular_disease,SDBP4_POLLEN_allbrites,POLLEN,SD
6.71,Carotenoid_biosynthesis,SBBP1_POLLEN_allbrites,POLLEN,SB
0,Carotenoid_biosynthesis,SBBP4_POLLEN_allbrites,POLLEN,SB
0,Carotenoid_biosynthesis,SDBP3_POLLEN_allbrites,POLLEN,SD
22.28,Carotenoid_biosynthesis,SDBP4_POLLEN_allbrites,POLLEN,SD
2437.27,Cationic_antimicrobial_peptide_(CAMP)_resistance,SBBP1_POLLEN_allbrites,POLLEN,SB
2908.76,Cationic_antimicrobial_peptide_(CAMP)_resistance,SBBP4_POLLEN_allbrites,POLLEN,SB
2316.06,Cationic_antimicrobial_peptide_(CAMP)_resistance,SDBP3_POLLEN_allbrites,POLLEN,SD
2828.86,Cationic_antimicrobial_peptide_(CAMP)_resistance,SDBP4_POLLEN_allbrites,POLLEN,SD
0,CD_molecules,SBBP1_POLLEN_allbrites,POLLEN,SB
0,CD_molecules,SBBP4_POLLEN_allbrites,POLLEN,SB
0,CD_molecules,SDBP3_POLLEN_allbrites,POLLEN,SD
24.49,CD_molecules,SDBP4_POLLEN_allbrites,POLLEN,SD
0,Cell_adhesion_molecules,SBBP1_POLLEN_allbrites,POLLEN,SB
0,Cell_adhesion_molecules,SBBP4_POLLEN_allbrites,POLLEN,SB
0,Cell_adhesion_molecules,SDBP3_POLLEN_allbrites,POLLEN,SD
0,Cell_adhesion_molecules,SDBP4_POLLEN_allbrites,POLLEN,SD
6997.15,Cell_cycle_-_Caulobacter,SBBP1_POLLEN_allbrites,POLLEN,SB
5432.44,Cell_cycle_-_Caulobacter,SBBP4_POLLEN_allbrites,POLLEN,SB
6024.06,Cell_cycle_-_Caulobacter,SDBP3_POLLEN_allbrites,POLLEN,SD
5480.57,Cell_cycle_-_Caulobacter,SDBP4_POLLEN_allbrites,POLLEN,SD
8487.02,Cell_growth_and_death,SBBP1_POLLEN_allbrites,POLLEN,SB
6808.52,Cell_growth_and_death,SBBP4_POLLEN_allbrites,POLLEN,SB
7439.92,Cell_growth_and_death,SDBP3_POLLEN_allbrites,POLLEN,SD
6413.17,Cell_growth_and_death,SDBP4_POLLEN_allbrites,POLLEN,SD
2765.89,Cell_motility,SBBP1_POLLEN_allbrites,POLLEN,SB
2678.6,Cell_motility,SBBP4_POLLEN_allbrites,POLLEN,SB
2235.59,Cell_motility,SDBP3_POLLEN_allbrites,POLLEN,SD
2551.7,Cell_motility,SDBP4_POLLEN_allbrites,POLLEN,SD
0,Cellular_community_-_eukaryotes,SBBP1_POLLEN_allbrites,POLLEN,SB
0,Cellular_community_-_eukaryotes,SBBP4_POLLEN_allbrites,POLLEN,SB
302.66,Cellular_community_-_eukaryotes,SDBP3_POLLEN_allbrites,POLLEN,SD
83.69,Cellular_community_-_eukaryotes,SDBP4_POLLEN_allbrites,POLLEN,SD
12985.25,Cellular_community_-_prokaryotes,SBBP1_POLLEN_allbrites,POLLEN,SB
11519.98,Cellular_community_-_prokaryotes,SBBP4_POLLEN_allbrites,POLLEN,SB
11658.11,Cellular_community_-_prokaryotes,SDBP3_POLLEN_allbrites,POLLEN,SD
10974.81,Cellular_community_-_prokaryotes,SDBP4_POLLEN_allbrites,POLLEN,SD
25192.42,Cellular_Processes,SBBP1_POLLEN_allbrites,POLLEN,SB
21730.16,Cellular_Processes,SBBP4_POLLEN_allbrites,POLLEN,SB
22403.79,Cellular_Processes,SDBP3_POLLEN_allbrites,POLLEN,SD
21011.89,Cellular_Processes,SDBP4_POLLEN_allbrites,POLLEN,SD
3405.02,Central_carbon_metabolism_in_cancer,SBBP1_POLLEN_allbrites,POLLEN,SB
2049.24,Central_carbon_metabolism_in_cancer,SBBP4_POLLEN_allbrites,POLLEN,SB
2779.88,Central_carbon_metabolism_in_cancer,SDBP3_POLLEN_allbrites,POLLEN,SD
2637.5,Central_carbon_metabolism_in_cancer,SDBP4_POLLEN_allbrites,POLLEN,SD
12.7,cGMP-PKG_signaling_pathway,SBBP1_POLLEN_allbrites,POLLEN,SB
52.97,cGMP-PKG_signaling_pathway,SBBP4_POLLEN_allbrites,POLLEN,SB
0,cGMP-PKG_signaling_pathway,SDBP3_POLLEN_allbrites,POLLEN,SD
23.17,cGMP-PKG_signaling_pathway,SDBP4_POLLEN_allbrites,POLLEN,SD
0,Chagas_disease,SBBP1_POLLEN_allbrites,POLLEN,SB
0,Chagas_disease,SBBP4_POLLEN_allbrites,POLLEN,SB
0,Chagas_disease,SDBP3_POLLEN_allbrites,POLLEN,SD
26.69,Chagas_disease,SDBP4_POLLEN_allbrites,POLLEN,SD
13919.89,Chaperones_and_folding_catalysts,SBBP1_POLLEN_allbrites,POLLEN,SB
12884.93,Chaperones_and_folding_catalysts,SBBP4_POLLEN_allbrites,POLLEN,SB
13295.01,Chaperones_and_folding_catalysts,SDBP3_POLLEN_allbrites,POLLEN,SD
10724.69,Chaperones_and_folding_catalysts,SDBP4_POLLEN_allbrites,POLLEN,SD
7.86,Chemical_carcinogenesis_-_DNA_adducts,SBBP1_POLLEN_allbrites,POLLEN,SB
92.88,Chemical_carcinogenesis_-_DNA_adducts,SBBP4_POLLEN_allbrites,POLLEN,SB
0,Chemical_carcinogenesis_-_DNA_adducts,SDBP3_POLLEN_allbrites,POLLEN,SD
89.49,Chemical_carcinogenesis_-_DNA_adducts,SDBP4_POLLEN_allbrites,POLLEN,SD
72.64,Chemical_carcinogenesis_-_reactive_oxygen_species,SBBP1_POLLEN_allbrites,POLLEN,SB
300.94,Chemical_carcinogenesis_-_reactive_oxygen_species,SBBP4_POLLEN_allbrites,POLLEN,SB
491.79,Chemical_carcinogenesis_-_reactive_oxygen_species,SDBP3_POLLEN_allbrites,POLLEN,SD
483.6,Chemical_carcinogenesis_-_reactive_oxygen_species,SDBP4_POLLEN_allbrites,POLLEN,SD
17.69,Chemical_carcinogenesis_-_receptor_activation,SBBP1_POLLEN_allbrites,POLLEN,SB
142.7,Chemical_carcinogenesis_-_receptor_activation,SBBP4_POLLEN_allbrites,POLLEN,SB
0,Chemical_carcinogenesis_-_receptor_activation,SDBP3_POLLEN_allbrites,POLLEN,SD
134.08,Chemical_carcinogenesis_-_receptor_activation,SDBP4_POLLEN_allbrites,POLLEN,SD
0,Chemokine_signaling_pathway,SBBP1_POLLEN_allbrites,POLLEN,SB
0,Chemokine_signaling_pathway,SBBP4_POLLEN_allbrites,POLLEN,SB
0,Chemokine_signaling_pathway,SDBP3_POLLEN_allbrites,POLLEN,SD
13.34,Chemokine_signaling_pathway,SDBP4_POLLEN_allbrites,POLLEN,SD
1575.11,Chloroalkane_and_chloroalkene_degradation,SBBP1_POLLEN_allbrites,POLLEN,SB
1073.56,Chloroalkane_and_chloroalkene_degradation,SBBP4_POLLEN_allbrites,POLLEN,SB
792.97,Chloroalkane_and_chloroalkene_degradation,SDBP3_POLLEN_allbrites,POLLEN,SD
737.64,Chloroalkane_and_chloroalkene_degradation,SDBP4_POLLEN_allbrites,POLLEN,SD
746.4,Chlorocyclohexane_and_chlorobenzene_degradation,SBBP1_POLLEN_allbrites,POLLEN,SB
751.37,Chlorocyclohexane_and_chlorobenzene_degradation,SBBP4_POLLEN_allbrites,POLLEN,SB
653.49,Chlorocyclohexane_and_chlorobenzene_degradation,SDBP3_POLLEN_allbrites,POLLEN,SD
688.6,Chlorocyclohexane_and_chlorobenzene_degradation,SDBP4_POLLEN_allbrites,POLLEN,SD
25.91,Cholesterol_metabolism,SBBP1_POLLEN_allbrites,POLLEN,SB
11.8,Cholesterol_metabolism,SBBP4_POLLEN_allbrites,POLLEN,SB
61.03,Cholesterol_metabolism,SDBP3_POLLEN_allbrites,POLLEN,SD
0,Cholesterol_metabolism,SDBP4_POLLEN_allbrites,POLLEN,SD
1363.63,Choline_metabolism_in_cancer,SBBP1_POLLEN_allbrites,POLLEN,SB
641.02,Choline_metabolism_in_cancer,SBBP4_POLLEN_allbrites,POLLEN,SB
770.54,Choline_metabolism_in_cancer,SDBP3_POLLEN_allbrites,POLLEN,SD
638.18,Choline_metabolism_in_cancer,SDBP4_POLLEN_allbrites,POLLEN,SD
0,Cholinergic_synapse,SBBP1_POLLEN_allbrites,POLLEN,SB
0,Cholinergic_synapse,SBBP4_POLLEN_allbrites,POLLEN,SB
0,Cholinergic_synapse,SDBP3_POLLEN_allbrites,POLLEN,SD
26.69,Cholinergic_synapse,SDBP4_POLLEN_allbrites,POLLEN,SD
0,Chromosome,SBBP1_POLLEN_allbrites,POLLEN,SB
0,Chromosome,SBBP4_POLLEN_allbrites,POLLEN,SB
0,Chromosome,SDBP3_POLLEN_allbrites,POLLEN,SD
0,Chromosome,SDBP4_POLLEN_allbrites,POLLEN,SD
22872.39,Chromosome_and_associated_proteins,SBBP1_POLLEN_allbrites,POLLEN,SB
18915.73,Chromosome_and_associated_proteins,SBBP4_POLLEN_allbrites,POLLEN,SB
20729.02,Chromosome_and_associated_proteins,SDBP3_POLLEN_allbrites,POLLEN,SD
19528.17,Chromosome_and_associated_proteins,SDBP4_POLLEN_allbrites,POLLEN,SD
0,Cilium_and_associated_proteins,SBBP1_POLLEN_allbrites,POLLEN,SB
0,Cilium_and_associated_proteins,SBBP4_POLLEN_allbrites,POLLEN,SB
0,Cilium_and_associated_proteins,SDBP3_POLLEN_allbrites,POLLEN,SD
0,Cilium_and_associated_proteins,SDBP4_POLLEN_allbrites,POLLEN,SD
0,Circadian_entrainment,SBBP1_POLLEN_allbrites,POLLEN,SB
0,Circadian_entrainment,SBBP4_POLLEN_allbrites,POLLEN,SB
0,Circadian_entrainment,SDBP3_POLLEN_allbrites,POLLEN,SD
26.69,Circadian_entrainment,SDBP4_POLLEN_allbrites,POLLEN,SD
9.09,Circulatory_system,SBBP1_POLLEN_allbrites,POLLEN,SB
57.78,Circulatory_system,SBBP4_POLLEN_allbrites,POLLEN,SB
0,Circulatory_system,SDBP3_POLLEN_allbrites,POLLEN,SD
43.17,Circulatory_system,SDBP4_POLLEN_allbrites,POLLEN,SD
154.24,Citrate_cycle_(TCA_cycle),SBBP1_POLLEN_allbrites,POLLEN,SB
329.91,Citrate_cycle_(TCA_cycle),SBBP4_POLLEN_allbrites,POLLEN,SB
142.53,Citrate_cycle_(TCA_cycle),SDBP3_POLLEN_allbrites,POLLEN,SD
606.44,Citrate_cycle_(TCA_cycle),SDBP4_POLLEN_allbrites,POLLEN,SD
0,Clavulanic_acid_biosynthesis,SBBP1_POLLEN_allbrites,POLLEN,SB
0,Clavulanic_acid_biosynthesis,SBBP4_POLLEN_allbrites,POLLEN,SB
0,Clavulanic_acid_biosynthesis,SDBP3_POLLEN_allbrites,POLLEN,SD
0,Clavulanic_acid_biosynthesis,SDBP4_POLLEN_allbrites,POLLEN,SD
5.62,Cobalamin_transport_and_metabolism,SBBP1_POLLEN_allbrites,POLLEN,SB
36.72,Cobalamin_transport_and_metabolism,SBBP4_POLLEN_allbrites,POLLEN,SB
0,Cobalamin_transport_and_metabolism,SDBP3_POLLEN_allbrites,POLLEN,SD
20.39,Cobalamin_transport_and_metabolism,SDBP4_POLLEN_allbrites,POLLEN,SD
0,Cocaine_addiction,SBBP1_POLLEN_allbrites,POLLEN,SB
0,Cocaine_addiction,SBBP4_POLLEN_allbrites,POLLEN,SB
0,Cocaine_addiction,SDBP3_POLLEN_allbrites,POLLEN,SD
13.34,Cocaine_addiction,SDBP4_POLLEN_allbrites,POLLEN,SD
0,Colorectal_cancer,SBBP1_POLLEN_allbrites,POLLEN,SB
40.47,Colorectal_cancer,SBBP4_POLLEN_allbrites,POLLEN,SB
0,Colorectal_cancer,SDBP3_POLLEN_allbrites,POLLEN,SD
12.18,Colorectal_cancer,SDBP4_POLLEN_allbrites,POLLEN,SD
25.91,Cortisol_synthesis_and_secretion,SBBP1_POLLEN_allbrites,POLLEN,SB
11.8,Cortisol_synthesis_and_secretion,SBBP4_POLLEN_allbrites,POLLEN,SB
61.03,Cortisol_synthesis_and_secretion,SDBP3_POLLEN_allbrites,POLLEN,SD
0,Cortisol_synthesis_and_secretion,SDBP4_POLLEN_allbrites,POLLEN,SD
61.63,Cushing_syndrome,SBBP1_POLLEN_allbrites,POLLEN,SB
11.8,Cushing_syndrome,SBBP4_POLLEN_allbrites,POLLEN,SB
61.03,Cushing_syndrome,SDBP3_POLLEN_allbrites,POLLEN,SD
63.19,Cushing_syndrome,SDBP4_POLLEN_allbrites,POLLEN,SD
756.41,Cyanoamino_acid_metabolism,SBBP1_POLLEN_allbrites,POLLEN,SB
140.27,Cyanoamino_acid_metabolism,SBBP4_POLLEN_allbrites,POLLEN,SB
379.14,Cyanoamino_acid_metabolism,SDBP3_POLLEN_allbrites,POLLEN,SD
154.27,Cyanoamino_acid_metabolism,SDBP4_POLLEN_allbrites,POLLEN,SD
6241.75,Cysteine_and_methionine_metabolism,SBBP1_POLLEN_allbrites,POLLEN,SB
5050.34,Cysteine_and_methionine_metabolism,SBBP4_POLLEN_allbrites,POLLEN,SB
4557.99,Cysteine_and_methionine_metabolism,SDBP3_POLLEN_allbrites,POLLEN,SD
5669.53,Cysteine_and_methionine_metabolism,SDBP4_POLLEN_allbrites,POLLEN,SD
0,Cytochrome_P450,SBBP1_POLLEN_allbrites,POLLEN,SB
0,Cytochrome_P450,SBBP4_POLLEN_allbrites,POLLEN,SB
0,Cytochrome_P450,SDBP3_POLLEN_allbrites,POLLEN,SD
0,Cytochrome_P450,SDBP4_POLLEN_allbrites,POLLEN,SD
0,Cytokines_and_neuropeptides,SBBP1_POLLEN_allbrites,POLLEN,SB
0,Cytokines_and_neuropeptides,SBBP4_POLLEN_allbrites,POLLEN,SB
0,Cytokines_and_neuropeptides,SDBP3_POLLEN_allbrites,POLLEN,SD
0,Cytokines_and_neuropeptides,SDBP4_POLLEN_allbrites,POLLEN,SD
644.46,Cytoskeleton_in_muscle_cells,SBBP1_POLLEN_allbrites,POLLEN,SB
255.48,Cytoskeleton_in_muscle_cells,SBBP4_POLLEN_allbrites,POLLEN,SB
647.03,Cytoskeleton_in_muscle_cells,SDBP3_POLLEN_allbrites,POLLEN,SD
50.79,Cytoskeleton_in_muscle_cells,SDBP4_POLLEN_allbrites,POLLEN,SD
6607.88,Cytoskeleton_proteins,SBBP1_POLLEN_allbrites,POLLEN,SB
6379.8,Cytoskeleton_proteins,SBBP4_POLLEN_allbrites,POLLEN,SB
6859.5,Cytoskeleton_proteins,SDBP3_POLLEN_allbrites,POLLEN,SD
5980.11,Cytoskeleton_proteins,SDBP4_POLLEN_allbrites,POLLEN,SD
0,Cytosolic_DNA-sensing_pathway,SBBP1_POLLEN_allbrites,POLLEN,SB
0,Cytosolic_DNA-sensing_pathway,SBBP4_POLLEN_allbrites,POLLEN,SB
0,Cytosolic_DNA-sensing_pathway,SDBP3_POLLEN_allbrites,POLLEN,SD
0,Cytosolic_DNA-sensing_pathway,SDBP4_POLLEN_allbrites,POLLEN,SD
3390.42,D-Amino_acid_metabolism,SBBP1_POLLEN_allbrites,POLLEN,SB
2855.51,D-Amino_acid_metabolism,SBBP4_POLLEN_allbrites,POLLEN,SB
3237.67,D-Amino_acid_metabolism,SDBP3_POLLEN_allbrites,POLLEN,SD
3080.65,D-Amino_acid_metabolism,SDBP4_POLLEN_allbrites,POLLEN,SD
61.37,Degradation_of_flavonoids,SBBP1_POLLEN_allbrites,POLLEN,SB
0,Degradation_of_flavonoids,SBBP4_POLLEN_allbrites,POLLEN,SB
0,Degradation_of_flavonoids,SDBP3_POLLEN_allbrites,POLLEN,SD
14.23,Degradation_of_flavonoids,SDBP4_POLLEN_allbrites,POLLEN,SD
1365.2,Development_and_regeneration,SBBP1_POLLEN_allbrites,POLLEN,SB
630.77,Development_and_regeneration,SBBP4_POLLEN_allbrites,POLLEN,SB
770.54,Development_and_regeneration,SDBP3_POLLEN_allbrites,POLLEN,SD
656.66,Development_and_regeneration,SDBP4_POLLEN_allbrites,POLLEN,SD
3067,Diabetic_cardiomyopathy,SBBP1_POLLEN_allbrites,POLLEN,SB
2754.69,Diabetic_cardiomyopathy,SBBP4_POLLEN_allbrites,POLLEN,SB
3590.04,Diabetic_cardiomyopathy,SDBP3_POLLEN_allbrites,POLLEN,SD
3858.3,Diabetic_cardiomyopathy,SDBP4_POLLEN_allbrites,POLLEN,SD
3956.59,Digestive_system,SBBP1_POLLEN_allbrites,POLLEN,SB
2289.72,Digestive_system,SBBP4_POLLEN_allbrites,POLLEN,SB
2939.7,Digestive_system,SDBP3_POLLEN_allbrites,POLLEN,SD
2145.61,Digestive_system,SDBP4_POLLEN_allbrites,POLLEN,SD
0,Dilated_cardiomyopathy,SBBP1_POLLEN_allbrites,POLLEN,SB
0,Dilated_cardiomyopathy,SBBP4_POLLEN_allbrites,POLLEN,SB
0,Dilated_cardiomyopathy,SDBP3_POLLEN_allbrites,POLLEN,SD
0,Dilated_cardiomyopathy,SDBP4_POLLEN_allbrites,POLLEN,SD
0,Dioxin_degradation,SBBP1_POLLEN_allbrites,POLLEN,SB
0,Dioxin_degradation,SBBP4_POLLEN_allbrites,POLLEN,SB
0,Dioxin_degradation,SDBP3_POLLEN_allbrites,POLLEN,SD
0,Dioxin_degradation,SDBP4_POLLEN_allbrites,POLLEN,SD
0,Diterpenoid_biosynthesis,SBBP1_POLLEN_allbrites,POLLEN,SB
0,Diterpenoid_biosynthesis,SBBP4_POLLEN_allbrites,POLLEN,SB
0,Diterpenoid_biosynthesis,SDBP3_POLLEN_allbrites,POLLEN,SD
0,Diterpenoid_biosynthesis,SDBP4_POLLEN_allbrites,POLLEN,SD
43338.25,DNA_repair_and_recombination_proteins,SBBP1_POLLEN_allbrites,POLLEN,SB
37661.34,DNA_repair_and_recombination_proteins,SBBP4_POLLEN_allbrites,POLLEN,SB
39828.89,DNA_repair_and_recombination_proteins,SDBP3_POLLEN_allbrites,POLLEN,SD
37514.64,DNA_repair_and_recombination_proteins,SDBP4_POLLEN_allbrites,POLLEN,SD
10287,DNA_replication,SBBP1_POLLEN_allbrites,POLLEN,SB
8836.83,DNA_replication,SBBP4_POLLEN_allbrites,POLLEN,SB
8393.61,DNA_replication,SDBP3_POLLEN_allbrites,POLLEN,SD
9926.11,DNA_replication,SDBP4_POLLEN_allbrites,POLLEN,SD
17746.16,DNA_replication_proteins,SBBP1_POLLEN_allbrites,POLLEN,SB
15799.68,DNA_replication_proteins,SBBP4_POLLEN_allbrites,POLLEN,SB
16407.98,DNA_replication_proteins,SDBP3_POLLEN_allbrites,POLLEN,SD
17624.44,DNA_replication_proteins,SDBP4_POLLEN_allbrites,POLLEN,SD
0,Dopaminergic_synapse,SBBP1_POLLEN_allbrites,POLLEN,SB
0,Dopaminergic_synapse,SBBP4_POLLEN_allbrites,POLLEN,SB
0,Dopaminergic_synapse,SDBP3_POLLEN_allbrites,POLLEN,SD
26.69,Dopaminergic_synapse,SDBP4_POLLEN_allbrites,POLLEN,SD
1271.96,Drug_metabolism_-_cytochrome_P450,SBBP1_POLLEN_allbrites,POLLEN,SB
1102.42,Drug_metabolism_-_cytochrome_P450,SBBP4_POLLEN_allbrites,POLLEN,SB
700.92,Drug_metabolism_-_cytochrome_P450,SDBP3_POLLEN_allbrites,POLLEN,SD
760.48,Drug_metabolism_-_cytochrome_P450,SDBP4_POLLEN_allbrites,POLLEN,SD
4882.15,Drug_metabolism_-_other_enzymes,SBBP1_POLLEN_allbrites,POLLEN,SB
3707.52,Drug_metabolism_-_other_enzymes,SBBP4_POLLEN_allbrites,POLLEN,SB
4475.36,Drug_metabolism_-_other_enzymes,SDBP3_POLLEN_allbrites,POLLEN,SD
3548.45,Drug_metabolism_-_other_enzymes,SDBP4_POLLEN_allbrites,POLLEN,SD
11831.88,Drug_resistance:_antimicrobial,SBBP1_POLLEN_allbrites,POLLEN,SB
10616.77,Drug_resistance:_antimicrobial,SBBP4_POLLEN_allbrites,POLLEN,SB
9882.71,Drug_resistance:_antimicrobial,SDBP3_POLLEN_allbrites,POLLEN,SD
10031.09,Drug_resistance:_antimicrobial,SDBP4_POLLEN_allbrites,POLLEN,SD
2157.87,Drug_resistance:_antineoplastic,SBBP1_POLLEN_allbrites,POLLEN,SB
1298.46,Drug_resistance:_antineoplastic,SBBP4_POLLEN_allbrites,POLLEN,SB
1076.16,Drug_resistance:_antineoplastic,SDBP3_POLLEN_allbrites,POLLEN,SD
945.67,Drug_resistance:_antineoplastic,SDBP4_POLLEN_allbrites,POLLEN,SD
0,ECM-receptor_interaction,SBBP1_POLLEN_allbrites,POLLEN,SB
0,ECM-receptor_interaction,SBBP4_POLLEN_allbrites,POLLEN,SB
0,ECM-receptor_interaction,SDBP3_POLLEN_allbrites,POLLEN,SD
0,ECM-receptor_interaction,SDBP4_POLLEN_allbrites,POLLEN,SD
